ano,mes,data,regiao,uf,cidade,startup,setor,funcionarios,investimento_recebido,faturamento,crescimento_percentual,estagio,tecnologia_principal,nivel_inovacao
2016,12,2016-12-01,Sul,PR,Londrina,Startup_028,Fintech,336,444251.23,191530.51,101.0,Série B,SaaS,Médio
2016,12,2016-12-01,Sul,SC,Florianópolis,Startup_002,Retailtech,160,162567.11,19386.66,-10.62,Série B,Big Data,Alto
2016,12,2016-12-01,Sul,SC,Joinville,Startup_096,Fintech,327,48590.52,172252.92,161.15,Série B,Blockchain,Alto
2016,12,2016-12-01,Sul,RS,Porto Alegre,Startup_173,Edtech,378,151455.13,354507.43,26.26,Série A,IoT,Médio
2016,12,2016-12-01,Sul,RS,Caxias do Sul,Startup_100,IA,197,102137.4,135325.06,92.57,Seed,Blockchain,Disruptivo
2017,1,2017-01-01,Norte,AM,Manaus,Startup_056,Agritech,56,159354.58,599845.73,80.18,Ideação,Cloud,Médio
2017,1,2017-01-01,Norte,PA,Belém,Startup_003,Agritech,627,166271.34,28604.46,53.88,Série A,Blockchain,Disruptivo
2017,1,2017-01-01,Norte,PA,Santarém,Startup_197,Retailtech,537,505574.64,371478.57,64.63,Seed,IA,Alto
2017,1,2017-01-01,Norte,RO,Porto Velho,Startup_093,Agritech,322,507711.24,122367.26,52.63,Seed,Blockchain,Baixo
2017,1,2017-01-01,Norte,TO,Palmas,Startup_020,Agritech,390,180690.86,140017.26,139.35,Série B,Blockchain,Disruptivo
2017,1,2017-01-01,Nordeste,BA,Salvador,Startup_084,Healthtech,473,82525.17,688903.08,107.04,Seed,SaaS,Disruptivo
2017,1,2017-01-01,Nordeste,BA,Feira de Santana,Startup_162,Edtech,774,803909.8,440104.65,145.66,Scale-up,Cloud,Alto
2017,1,2017-01-01,Nordeste,PE,Recife,Startup_029,Fintech,88,267786.81,298609.27,157.03,Série A,Blockchain,Disruptivo
2017,1,2017-01-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_101,Edtech,262,239709.78,267079.08,41.66,Série B,Blockchain,Alto
2017,1,2017-01-01,Nordeste,CE,Fortaleza,Startup_050,IA,53,614659.72,185111.69,171.59,Seed,Blockchain,Baixo
2017,1,2017-01-01,Nordeste,CE,Juazeiro do Norte,Startup_024,IA,293,43770.54,120882.35,89.04,Ideação,SaaS,Alto
2017,1,2017-01-01,Nordeste,MA,São Luís,Startup_138,Healthtech,338,83320.0,423155.19,42.12,Scale-up,Big Data,Alto
2017,1,2017-01-01,Nordeste,PB,João Pessoa,Startup_012,Agritech,145,313155.99,277255.02,142.51,Série B,IoT,Baixo
2017,1,2017-01-01,Centro-Oeste,DF,Brasília,Startup_092,Healthtech,31,220234.53,112434.6,64.38,Série A,SaaS,Baixo
2017,1,2017-01-01,Centro-Oeste,GO,Goiânia,Startup_134,Fintech,594,205497.78,212854.16,130.8,Scale-up,SaaS,Médio
2017,1,2017-01-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_053,Agritech,676,192198.81,293676.1,64.86,Seed,SaaS,Baixo
2017,1,2017-01-01,Centro-Oeste,MT,Cuiabá,Startup_088,Fintech,97,62596.06,36362.08,-1.43,Ideação,SaaS,Médio
2017,1,2017-01-01,Centro-Oeste,MS,Campo Grande,Startup_135,Fintech,439,157603.59,493086.29,135.1,Scale-up,Big Data,Baixo
2017,1,2017-01-01,Sudeste,SP,São Paulo,Startup_194,Agritech,417,132700.38,33015.08,110.91,Série B,SaaS,Alto
2017,1,2017-01-01,Sudeste,SP,Campinas,Startup_091,Edtech,443,6246.65,31107.11,70.43,Seed,Big Data,Alto
2017,1,2017-01-01,Sudeste,SP,Ribeirão Preto,Startup_011,Agritech,233,268191.73,271682.55,7.08,Série A,Cloud,Baixo
2017,1,2017-01-01,Sudeste,RJ,Rio de Janeiro,Startup_167,Retailtech,438,145440.72,48713.41,51.54,Série A,Blockchain,Alto
2017,1,2017-01-01,Sudeste,RJ,Niterói,Startup_062,Healthtech,12,97638.92,260578.96,-4.31,Scale-up,IA,Alto
2017,1,2017-01-01,Sudeste,RJ,Nova Iguaçu,Startup_090,Fintech,133,633269.64,82790.28,-3.95,Série B,Blockchain,Alto
2017,1,2017-01-01,Sudeste,RJ,Petrópolis,Startup_194,Healthtech,463,27485.67,476384.94,-6.51,Seed,SaaS,Médio
2017,1,2017-01-01,Sudeste,MG,Belo Horizonte,Startup_177,Retailtech,294,612151.62,211080.1,178.84,Scale-up,Big Data,Médio
2017,1,2017-01-01,Sudeste,MG,Uberlândia,Startup_149,Fintech,673,29777.86,92580.81,102.57,Scale-up,IoT,Baixo
2017,1,2017-01-01,Sudeste,MG,Juiz de Fora,Startup_150,Healthtech,437,656943.62,179791.17,161.8,Seed,Big Data,Médio
2017,1,2017-01-01,Sudeste,ES,Vitória,Startup_004,Retailtech,366,62742.14,88519.92,56.87,Seed,SaaS,Médio
2017,1,2017-01-01,Sudeste,ES,Vila Velha,Startup_038,IA,436,325046.58,21057.92,143.15,Seed,SaaS,Disruptivo
2017,1,2017-01-01,Sudeste,ES,Serra,Startup_072,Edtech,216,354201.29,179414.94,14.64,Ideação,Cloud,Médio
2017,1,2017-01-01,Sul,PR,Curitiba,Startup_042,Fintech,475,118588.24,342954.96,69.58,Scale-up,SaaS,Alto
2017,1,2017-01-01,Sul,PR,Londrina,Startup_077,Healthtech,465,305089.84,158215.49,24.48,Série A,IA,Disruptivo
2017,1,2017-01-01,Sul,SC,Florianópolis,Startup_044,Fintech,45,94838.99,110906.42,-12.82,Série A,Blockchain,Baixo
2017,1,2017-01-01,Sul,SC,Joinville,Startup_060,IA,642,69300.13,271266.53,68.84,Scale-up,SaaS,Alto
2017,1,2017-01-01,Sul,RS,Porto Alegre,Startup_159,Retailtech,636,273968.56,100236.19,91.0,Ideação,Cloud,Médio
2017,1,2017-01-01,Sul,RS,Caxias do Sul,Startup_066,Edtech,740,52471.47,174837.14,134.04,Série B,IoT,Médio
2017,2,2017-02-01,Norte,AM,Manaus,Startup_191,Healthtech,354,155440.14,37782.0,1.22,Ideação,Cloud,Médio
2017,2,2017-02-01,Norte,PA,Belém,Startup_155,Retailtech,736,58619.94,51831.44,171.79,Seed,SaaS,Alto
2017,2,2017-02-01,Norte,PA,Santarém,Startup_024,Fintech,307,26747.9,284799.65,3.53,Ideação,Cloud,Disruptivo
2017,2,2017-02-01,Norte,RO,Porto Velho,Startup_105,Agritech,286,88600.12,42636.69,-5.47,Scale-up,Big Data,Baixo
2017,2,2017-02-01,Norte,TO,Palmas,Startup_110,IA,288,54642.54,137398.96,33.42,Scale-up,Big Data,Médio
2017,2,2017-02-01,Nordeste,BA,Salvador,Startup_078,IA,101,737498.3,355351.11,18.36,Série B,Cloud,Baixo
2017,2,2017-02-01,Nordeste,BA,Feira de Santana,Startup_148,Edtech,634,135683.19,202942.65,151.58,Scale-up,Big Data,Disruptivo
2017,2,2017-02-01,Nordeste,PE,Recife,Startup_087,IA,303,362876.33,602001.82,119.37,Ideação,SaaS,Médio
2017,2,2017-02-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_096,IA,215,42120.71,29620.5,84.96,Série B,Big Data,Alto
2017,2,2017-02-01,Nordeste,CE,Fortaleza,Startup_011,Fintech,381,104433.74,16313.54,-13.71,Scale-up,Cloud,Médio
2017,2,2017-02-01,Nordeste,CE,Juazeiro do Norte,Startup_030,Fintech,588,153132.84,138738.56,84.18,Ideação,Cloud,Disruptivo
2017,2,2017-02-01,Nordeste,MA,São Luís,Startup_063,Fintech,197,76440.42,559427.58,14.6,Série A,IoT,Baixo
2017,2,2017-02-01,Nordeste,PB,João Pessoa,Startup_103,Fintech,180,138329.35,102462.38,49.81,Seed,SaaS,Disruptivo
2017,2,2017-02-01,Centro-Oeste,DF,Brasília,Startup_197,Healthtech,767,57913.69,578411.23,94.26,Série A,Cloud,Alto
2017,2,2017-02-01,Centro-Oeste,GO,Goiânia,Startup_175,Edtech,315,465090.02,41220.46,125.64,Série A,IoT,Médio
2017,2,2017-02-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_085,Agritech,566,190533.24,624259.51,97.21,Série B,SaaS,Alto
2017,2,2017-02-01,Centro-Oeste,MT,Cuiabá,Startup_175,Edtech,24,24765.48,209649.25,-3.92,Série A,Cloud,Baixo
2017,2,2017-02-01,Centro-Oeste,MS,Campo Grande,Startup_157,Agritech,281,461629.05,510177.48,45.22,Ideação,Big Data,Médio
2017,2,2017-02-01,Sudeste,SP,São Paulo,Startup_041,Retailtech,537,1615655.93,139497.15,119.94,Ideação,Big Data,Disruptivo
2017,2,2017-02-01,Sudeste,SP,Campinas,Startup_192,IA,422,399015.59,43862.14,75.06,Scale-up,IoT,Baixo
2017,2,2017-02-01,Sudeste,SP,Ribeirão Preto,Startup_181,IA,85,52166.72,247206.26,-17.57,Série A,Blockchain,Disruptivo
2017,2,2017-02-01,Sudeste,RJ,Rio de Janeiro,Startup_079,Edtech,564,174231.45,134154.01,52.0,Série A,Big Data,Baixo
2017,2,2017-02-01,Sudeste,RJ,Niterói,Startup_130,Fintech,461,131747.41,79368.7,16.44,Série B,SaaS,Médio
2017,2,2017-02-01,Sudeste,RJ,Nova Iguaçu,Startup_002,Retailtech,781,52680.94,144277.43,64.94,Scale-up,Cloud,Baixo
2017,2,2017-02-01,Sudeste,RJ,Petrópolis,Startup_072,Agritech,196,31290.26,80278.46,115.12,Série A,IoT,Baixo
2017,2,2017-02-01,Sudeste,MG,Belo Horizonte,Startup_186,IA,469,129581.62,243407.41,69.23,Scale-up,IoT,Baixo
2017,2,2017-02-01,Sudeste,MG,Uberlândia,Startup_023,Fintech,794,97527.69,1729942.42,-18.24,Seed,IoT,Alto
2017,2,2017-02-01,Sudeste,MG,Juiz de Fora,Startup_030,Healthtech,238,354553.88,49590.71,120.79,Série A,IoT,Baixo
2017,2,2017-02-01,Sudeste,ES,Vitória,Startup_184,Fintech,724,367616.53,333717.72,155.3,Seed,Big Data,Médio
2017,2,2017-02-01,Sudeste,ES,Vila Velha,Startup_056,IA,449,343936.37,131088.11,151.91,Série A,Cloud,Disruptivo
2017,2,2017-02-01,Sudeste,ES,Serra,Startup_124,IA,327,177302.55,32348.65,17.59,Série B,IoT,Baixo
2017,2,2017-02-01,Sul,PR,Curitiba,Startup_143,Retailtech,373,147053.83,135555.8,109.72,Ideação,Cloud,Alto
2017,2,2017-02-01,Sul,PR,Londrina,Startup_148,Fintech,646,117163.09,153946.42,22.17,Scale-up,IoT,Médio
2017,2,2017-02-01,Sul,SC,Florianópolis,Startup_033,Edtech,633,182463.93,179887.89,145.13,Série A,IA,Disruptivo
2017,2,2017-02-01,Sul,SC,Joinville,Startup_145,Retailtech,427,110330.88,95409.62,72.97,Scale-up,IA,Alto
2017,2,2017-02-01,Sul,RS,Porto Alegre,Startup_027,Fintech,473,154190.97,1383997.0,156.42,Scale-up,IoT,Médio
2017,2,2017-02-01,Sul,RS,Caxias do Sul,Startup_049,Healthtech,21,522027.81,292396.46,33.5,Scale-up,SaaS,Alto
2017,3,2017-03-01,Norte,AM,Manaus,Startup_095,Fintech,88,25571.78,227124.02,122.17,Scale-up,Blockchain,Disruptivo
2017,3,2017-03-01,Norte,PA,Belém,Startup_007,Fintech,785,46053.69,115552.15,29.92,Ideação,SaaS,Baixo
2017,3,2017-03-01,Norte,PA,Santarém,Startup_174,Agritech,511,142037.57,277782.59,23.56,Série A,SaaS,Alto
2017,3,2017-03-01,Norte,RO,Porto Velho,Startup_160,Fintech,276,502131.22,56184.25,118.45,Scale-up,IA,Médio
2017,3,2017-03-01,Norte,TO,Palmas,Startup_149,IA,433,242318.35,145235.25,110.84,Série B,Cloud,Baixo
2017,3,2017-03-01,Nordeste,BA,Salvador,Startup_100,Retailtech,443,44036.86,54653.17,-14.39,Ideação,IoT,Alto
2017,3,2017-03-01,Nordeste,BA,Feira de Santana,Startup_133,Retailtech,298,190929.15,478029.8,78.05,Seed,Cloud,Alto
2017,3,2017-03-01,Nordeste,PE,Recife,Startup_138,Fintech,287,422198.98,347807.71,93.89,Seed,Big Data,Disruptivo
2017,3,2017-03-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_193,Healthtech,215,539129.04,55294.19,71.73,Série A,Big Data,Alto
2017,3,2017-03-01,Nordeste,CE,Fortaleza,Startup_042,IA,377,89554.42,65267.64,127.74,Scale-up,Blockchain,Disruptivo
2017,3,2017-03-01,Nordeste,CE,Juazeiro do Norte,Startup_050,Retailtech,345,49728.19,865793.35,-10.59,Scale-up,Big Data,Disruptivo
2017,3,2017-03-01,Nordeste,MA,São Luís,Startup_175,Fintech,387,427197.73,477599.97,46.72,Seed,SaaS,Baixo
2017,3,2017-03-01,Nordeste,PB,João Pessoa,Startup_194,Fintech,381,780354.79,205716.22,107.57,Scale-up,IoT,Alto
2017,3,2017-03-01,Centro-Oeste,DF,Brasília,Startup_028,Fintech,714,133840.22,341848.38,148.31,Série A,SaaS,Médio
2017,3,2017-03-01,Centro-Oeste,GO,Goiânia,Startup_057,Agritech,529,115095.37,68853.4,162.18,Ideação,SaaS,Baixo
2017,3,2017-03-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_113,IA,151,119790.78,305133.87,139.79,Série B,IA,Médio
2017,3,2017-03-01,Centro-Oeste,MT,Cuiabá,Startup_012,Edtech,157,296454.53,178289.2,34.15,Série A,SaaS,Médio
2017,3,2017-03-01,Centro-Oeste,MS,Campo Grande,Startup_049,IA,545,513083.12,357690.7,174.19,Série B,IA,Alto
2017,3,2017-03-01,Sudeste,SP,São Paulo,Startup_189,Retailtech,409,43367.77,160626.11,81.7,Ideação,IA,Baixo
2017,3,2017-03-01,Sudeste,SP,Campinas,Startup_057,IA,94,86083.92,30056.29,113.65,Série B,SaaS,Médio
2017,3,2017-03-01,Sudeste,SP,Ribeirão Preto,Startup_078,Healthtech,188,457637.39,75332.2,102.51,Scale-up,Cloud,Disruptivo
2017,3,2017-03-01,Sudeste,RJ,Rio de Janeiro,Startup_187,Retailtech,190,49046.38,151076.39,8.14,Ideação,IA,Alto
2017,3,2017-03-01,Sudeste,RJ,Niterói,Startup_096,Healthtech,452,390516.64,62044.35,106.86,Ideação,Big Data,Baixo
2017,3,2017-03-01,Sudeste,RJ,Nova Iguaçu,Startup_143,Edtech,481,54370.24,43536.19,176.75,Série A,IA,Médio
2017,3,2017-03-01,Sudeste,RJ,Petrópolis,Startup_137,Agritech,537,753104.7,122125.66,55.15,Série B,Blockchain,Médio
2017,3,2017-03-01,Sudeste,MG,Belo Horizonte,Startup_193,Edtech,266,478234.19,231387.01,67.68,Série B,IoT,Baixo
2017,3,2017-03-01,Sudeste,MG,Uberlândia,Startup_065,Fintech,229,281966.41,134426.5,132.25,Ideação,Cloud,Médio
2017,3,2017-03-01,Sudeste,MG,Juiz de Fora,Startup_198,Agritech,2,166776.69,47824.61,65.94,Ideação,IoT,Disruptivo
2017,3,2017-03-01,Sudeste,ES,Vitória,Startup_124,Retailtech,625,101024.97,34292.6,-18.23,Série A,Cloud,Baixo
2017,3,2017-03-01,Sudeste,ES,Vila Velha,Startup_001,IA,747,22088.48,38797.29,151.54,Ideação,Blockchain,Baixo
2017,3,2017-03-01,Sudeste,ES,Serra,Startup_035,Agritech,180,612599.89,205050.63,133.67,Seed,IoT,Disruptivo
2017,3,2017-03-01,Sul,PR,Curitiba,Startup_087,Healthtech,394,123420.25,24330.93,163.88,Série B,Big Data,Médio
2017,3,2017-03-01,Sul,PR,Londrina,Startup_199,Edtech,705,54214.82,72864.54,18.51,Seed,IoT,Alto
2017,3,2017-03-01,Sul,SC,Florianópolis,Startup_174,Fintech,4,40134.26,233113.63,147.05,Scale-up,SaaS,Disruptivo
2017,3,2017-03-01,Sul,SC,Joinville,Startup_023,Agritech,648,238442.98,36455.86,146.63,Seed,Blockchain,Baixo
2017,3,2017-03-01,Sul,RS,Porto Alegre,Startup_137,Agritech,602,111231.83,45477.48,116.14,Scale-up,Blockchain,Alto
2017,3,2017-03-01,Sul,RS,Caxias do Sul,Startup_028,IA,296,284578.18,2552771.43,140.62,Série A,Cloud,Médio
2017,4,2017-04-01,Norte,AM,Manaus,Startup_059,Healthtech,585,386308.74,132541.81,35.27,Série A,Blockchain,Disruptivo
2017,4,2017-04-01,Norte,PA,Belém,Startup_005,Fintech,514,25138.5,158729.78,145.16,Série B,SaaS,Alto
2017,4,2017-04-01,Norte,PA,Santarém,Startup_036,Retailtech,268,311704.72,174881.35,-8.38,Série A,SaaS,Baixo
2017,4,2017-04-01,Norte,RO,Porto Velho,Startup_094,Edtech,497,1508719.92,388439.04,96.03,Série B,IoT,Alto
2017,4,2017-04-01,Norte,TO,Palmas,Startup_186,IA,135,210206.03,58069.01,133.59,Seed,IoT,Disruptivo
2017,4,2017-04-01,Nordeste,BA,Salvador,Startup_192,IA,519,191220.26,239200.39,4.71,Série B,Big Data,Médio
2017,4,2017-04-01,Nordeste,BA,Feira de Santana,Startup_142,IA,587,700855.7,318662.11,24.44,Seed,Big Data,Alto
2017,4,2017-04-01,Nordeste,PE,Recife,Startup_007,Edtech,75,171554.53,120759.53,88.54,Seed,Big Data,Disruptivo
2017,4,2017-04-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_099,IA,170,472843.88,58130.37,173.18,Ideação,Big Data,Disruptivo
2017,4,2017-04-01,Nordeste,CE,Fortaleza,Startup_189,Fintech,311,95474.49,49873.41,1.21,Scale-up,Blockchain,Alto
2017,4,2017-04-01,Nordeste,CE,Juazeiro do Norte,Startup_011,Retailtech,577,129340.7,544513.31,76.26,Seed,Big Data,Baixo
2017,4,2017-04-01,Nordeste,MA,São Luís,Startup_093,IA,74,2135322.05,146232.14,111.11,Seed,Big Data,Médio
2017,4,2017-04-01,Nordeste,PB,João Pessoa,Startup_114,Retailtech,583,731195.16,102993.28,125.44,Série A,SaaS,Baixo
2017,4,2017-04-01,Centro-Oeste,DF,Brasília,Startup_149,Fintech,706,362504.98,1060141.87,-0.73,Série B,IoT,Médio
2017,4,2017-04-01,Centro-Oeste,GO,Goiânia,Startup_105,Agritech,327,414089.38,243767.51,-6.08,Seed,Blockchain,Disruptivo
2017,4,2017-04-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_034,Edtech,116,55385.35,295802.07,9.03,Ideação,SaaS,Médio
2017,4,2017-04-01,Centro-Oeste,MT,Cuiabá,Startup_026,Healthtech,94,347487.29,31792.79,46.79,Scale-up,SaaS,Disruptivo
2017,4,2017-04-01,Centro-Oeste,MS,Campo Grande,Startup_183,Healthtech,450,57600.28,248661.87,56.68,Seed,IA,Baixo
2017,4,2017-04-01,Sudeste,SP,São Paulo,Startup_157,Edtech,768,153492.94,43047.47,10.14,Scale-up,Cloud,Alto
2017,4,2017-04-01,Sudeste,SP,Campinas,Startup_130,Fintech,668,301357.45,159121.34,126.21,Série A,IoT,Alto
2017,4,2017-04-01,Sudeste,SP,Ribeirão Preto,Startup_155,IA,55,72194.01,273551.98,34.09,Scale-up,Blockchain,Disruptivo
2017,4,2017-04-01,Sudeste,RJ,Rio de Janeiro,Startup_131,IA,109,405937.96,237677.48,75.26,Seed,Cloud,Baixo
2017,4,2017-04-01,Sudeste,RJ,Niterói,Startup_080,Fintech,315,84346.8,47032.2,142.51,Série A,Big Data,Alto
2017,4,2017-04-01,Sudeste,RJ,Nova Iguaçu,Startup_144,Healthtech,489,107708.3,245928.83,124.63,Ideação,IoT,Médio
2017,4,2017-04-01,Sudeste,RJ,Petrópolis,Startup_168,Healthtech,76,510016.7,270108.28,115.4,Ideação,Blockchain,Alto
2017,4,2017-04-01,Sudeste,MG,Belo Horizonte,Startup_022,IA,520,378065.44,58253.29,49.14,Seed,IoT,Baixo
2017,4,2017-04-01,Sudeste,MG,Uberlândia,Startup_046,Retailtech,771,171947.42,579990.49,33.95,Série A,IA,Baixo
2017,4,2017-04-01,Sudeste,MG,Juiz de Fora,Startup_047,IA,274,108454.62,129524.7,1.33,Série A,Big Data,Médio
2017,4,2017-04-01,Sudeste,ES,Vitória,Startup_021,Healthtech,89,114913.38,76696.36,63.44,Série A,Blockchain,Disruptivo
2017,4,2017-04-01,Sudeste,ES,Vila Velha,Startup_108,Edtech,564,168719.59,85777.19,104.61,Ideação,Big Data,Alto
2017,4,2017-04-01,Sudeste,ES,Serra,Startup_102,Agritech,206,83756.81,106673.28,99.02,Série A,Blockchain,Médio
2017,4,2017-04-01,Sul,PR,Curitiba,Startup_033,IA,80,186939.66,314572.01,-11.41,Série A,SaaS,Disruptivo
2017,4,2017-04-01,Sul,PR,Londrina,Startup_005,Healthtech,26,237387.46,106076.9,96.54,Série A,Blockchain,Alto
2017,4,2017-04-01,Sul,SC,Florianópolis,Startup_059,IA,484,239542.67,52774.5,58.1,Scale-up,IoT,Disruptivo
2017,4,2017-04-01,Sul,SC,Joinville,Startup_195,Agritech,784,46482.56,169916.92,26.01,Seed,Blockchain,Baixo
2017,4,2017-04-01,Sul,RS,Porto Alegre,Startup_017,Edtech,123,327923.08,551472.35,140.41,Ideação,Cloud,Médio
2017,4,2017-04-01,Sul,RS,Caxias do Sul,Startup_157,Healthtech,599,197380.2,970265.06,48.86,Scale-up,SaaS,Disruptivo
2017,5,2017-05-01,Norte,AM,Manaus,Startup_117,Healthtech,510,111385.3,83758.14,122.4,Série B,SaaS,Médio
2017,5,2017-05-01,Norte,PA,Belém,Startup_036,Healthtech,258,123628.97,222023.07,-2.77,Série A,Cloud,Médio
2017,5,2017-05-01,Norte,PA,Santarém,Startup_188,Healthtech,543,36694.28,78028.21,125.79,Série B,Cloud,Alto
2017,5,2017-05-01,Norte,RO,Porto Velho,Startup_176,Retailtech,469,142141.3,236466.53,19.76,Seed,SaaS,Alto
2017,5,2017-05-01,Norte,TO,Palmas,Startup_117,Retailtech,662,114159.07,26159.32,52.3,Ideação,SaaS,Disruptivo
2017,5,2017-05-01,Nordeste,BA,Salvador,Startup_155,IA,5,290687.88,56692.33,147.0,Série A,Cloud,Médio
2017,5,2017-05-01,Nordeste,BA,Feira de Santana,Startup_122,Agritech,372,162642.59,284895.61,54.69,Série A,IA,Médio
2017,5,2017-05-01,Nordeste,PE,Recife,Startup_157,Agritech,166,117927.75,86035.79,113.79,Ideação,Cloud,Médio
2017,5,2017-05-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_029,Retailtech,774,145246.7,81233.35,19.32,Série B,SaaS,Baixo
2017,5,2017-05-01,Nordeste,CE,Fortaleza,Startup_097,Edtech,153,327012.58,281229.67,130.2,Ideação,Blockchain,Disruptivo
2017,5,2017-05-01,Nordeste,CE,Juazeiro do Norte,Startup_121,Agritech,42,1403661.76,71723.99,177.94,Seed,Cloud,Alto
2017,5,2017-05-01,Nordeste,MA,São Luís,Startup_139,Edtech,796,153653.07,58793.11,47.56,Seed,SaaS,Disruptivo
2017,5,2017-05-01,Nordeste,PB,João Pessoa,Startup_090,Fintech,334,124870.21,1208551.87,152.08,Série B,IoT,Alto
2017,5,2017-05-01,Centro-Oeste,DF,Brasília,Startup_086,Fintech,428,527002.39,507426.06,163.93,Seed,IA,Médio
2017,5,2017-05-01,Centro-Oeste,GO,Goiânia,Startup_136,Agritech,534,470504.05,111318.25,82.62,Série A,IoT,Médio
2017,5,2017-05-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_115,IA,773,250530.4,243944.9,153.96,Scale-up,Cloud,Disruptivo
2017,5,2017-05-01,Centro-Oeste,MT,Cuiabá,Startup_015,Edtech,797,311958.8,70693.65,56.67,Ideação,IoT,Alto
2017,5,2017-05-01,Centro-Oeste,MS,Campo Grande,Startup_117,Edtech,75,102988.02,407417.31,-13.18,Ideação,Big Data,Disruptivo
2017,5,2017-05-01,Sudeste,SP,São Paulo,Startup_164,IA,459,146237.49,124363.81,98.0,Série B,IoT,Baixo
2017,5,2017-05-01,Sudeste,SP,Campinas,Startup_147,Healthtech,650,264631.11,498113.97,61.08,Série A,Big Data,Baixo
2017,5,2017-05-01,Sudeste,SP,Ribeirão Preto,Startup_092,Edtech,351,69893.12,70910.09,108.76,Série A,Cloud,Disruptivo
2017,5,2017-05-01,Sudeste,RJ,Rio de Janeiro,Startup_084,Healthtech,136,73362.11,115210.2,100.25,Seed,Blockchain,Baixo
2017,5,2017-05-01,Sudeste,RJ,Niterói,Startup_010,Fintech,388,63332.96,528305.65,79.23,Série A,Blockchain,Médio
2017,5,2017-05-01,Sudeste,RJ,Nova Iguaçu,Startup_083,IA,204,252408.89,371063.19,-9.77,Seed,SaaS,Baixo
2017,5,2017-05-01,Sudeste,RJ,Petrópolis,Startup_132,Retailtech,660,12662.71,15785.7,129.25,Scale-up,Cloud,Disruptivo
2017,5,2017-05-01,Sudeste,MG,Belo Horizonte,Startup_082,IA,598,63045.15,107427.54,149.77,Série A,Big Data,Disruptivo
2017,5,2017-05-01,Sudeste,MG,Uberlândia,Startup_002,Retailtech,268,340961.51,92680.52,111.46,Scale-up,IA,Alto
2017,5,2017-05-01,Sudeste,MG,Juiz de Fora,Startup_131,Retailtech,762,174454.87,96565.4,70.21,Ideação,SaaS,Alto
2017,5,2017-05-01,Sudeste,ES,Vitória,Startup_138,Retailtech,586,25263.59,26788.93,-6.14,Série B,Cloud,Baixo
2017,5,2017-05-01,Sudeste,ES,Vila Velha,Startup_057,Edtech,649,936126.53,622108.98,79.86,Seed,Cloud,Médio
2017,5,2017-05-01,Sudeste,ES,Serra,Startup_062,Fintech,86,822780.42,60555.06,1.47,Scale-up,Blockchain,Médio
2017,5,2017-05-01,Sul,PR,Curitiba,Startup_142,Agritech,427,200223.65,263498.92,129.84,Scale-up,Cloud,Disruptivo
2017,5,2017-05-01,Sul,PR,Londrina,Startup_166,Retailtech,734,81619.68,127542.3,153.27,Série A,IA,Alto
2017,5,2017-05-01,Sul,SC,Florianópolis,Startup_126,Fintech,239,73082.02,146526.07,156.07,Ideação,Cloud,Médio
2017,5,2017-05-01,Sul,SC,Joinville,Startup_025,Healthtech,331,339337.93,214354.57,95.54,Scale-up,IA,Médio
2017,5,2017-05-01,Sul,RS,Porto Alegre,Startup_059,IA,329,22815.27,39770.36,34.31,Série A,Cloud,Baixo
2017,5,2017-05-01,Sul,RS,Caxias do Sul,Startup_194,IA,669,453492.11,248577.53,140.48,Série B,IoT,Baixo
2017,6,2017-06-01,Norte,AM,Manaus,Startup_041,Retailtech,480,639555.45,90460.38,124.14,Série A,IoT,Médio
2017,6,2017-06-01,Norte,PA,Belém,Startup_032,Retailtech,676,453999.65,1191336.05,39.42,Série B,IA,Alto
2017,6,2017-06-01,Norte,PA,Santarém,Startup_118,Healthtech,551,447311.66,141756.17,90.26,Série B,SaaS,Alto
2017,6,2017-06-01,Norte,RO,Porto Velho,Startup_139,Retailtech,788,449800.31,117271.86,37.63,Série B,SaaS,Alto
2017,6,2017-06-01,Norte,TO,Palmas,Startup_174,IA,536,793232.24,208859.78,117.42,Série B,IoT,Disruptivo
2017,6,2017-06-01,Nordeste,BA,Salvador,Startup_073,Edtech,628,221766.9,328078.65,-7.04,Scale-up,IA,Disruptivo
2017,6,2017-06-01,Nordeste,BA,Feira de Santana,Startup_161,IA,108,392518.32,37622.28,-12.32,Ideação,Big Data,Disruptivo
2017,6,2017-06-01,Nordeste,PE,Recife,Startup_150,Fintech,777,59614.79,410449.19,62.47,Série A,IA,Alto
2017,6,2017-06-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_151,Fintech,459,217418.88,29680.86,12.99,Ideação,SaaS,Baixo
2017,6,2017-06-01,Nordeste,CE,Fortaleza,Startup_147,Edtech,787,339356.92,188897.58,45.64,Seed,Blockchain,Disruptivo
2017,6,2017-06-01,Nordeste,CE,Juazeiro do Norte,Startup_011,Retailtech,568,41562.36,650273.07,109.62,Série B,Blockchain,Baixo
